"0_UIDNFTN";"1_Название";"0_LABEL";"1_Адрес";"0_X";"0_Y";"0_BUI_NO_BTI";"0_CAD_NO";"0_STREET_BTI";"0_HOUSE_BTI";"0_HADD_BTI";"1_Ведомство";"1_Телефон";"1_Сайт";"1_Электронная почта";"1_Административный округ";"1_Район";"0_TIP_ZONY"
"12228";"Дворовая площадка";"Дворовая площадка";"Борисовский проезд, дом 36, корпус 1";"14348,5076000001";"-5375,48630000092";"2568";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"12229";"Дворовая площадка";"Дворовая площадка";"Борисовский проезд, дом 44, корпус 3";"14228,7620000001";"-5822,98440000042";"2576";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"12230";"Дворовая площадка";"Дворовая площадка";"Борисовский проезд, дом 46, корпус 1";"14513,5266000004";"-5822,61590000056";"2578";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"12577";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 13, корпус 2";"8359,44469999988";"-10,2764999996871";"9817";;;;;"Муниципалитет";"(499) 612-98-13";"n-sadovniki.ru";;"ЮАО";"Нагатино-Садовники";"дворовые спортивные площадки"
"12578";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 146";"14986,8376000002";"11933,9192999993";;;;;;"Муниципалитет";"(499) 725-76-39";"mu-obu.ru";;"ЮАО";"Орехово-Борисово Южное";"дворовые спортивные площадки"
"12579";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 16";"8269,2723000003";"-529,154699999839";"9819";;;;;"Муниципалитет";"(499) 612-98-13";"n-sadovniki.ru";;"ЮАО";"Нагатино-Садовники";"дворовые спортивные площадки"
"12580";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 2, корпус 1";"8148,21850000042";"262,316099999473";"9791";;;;;"Муниципалитет";"(499) 612-98-13";"n-sadovniki.ru";;"ЮАО";"Нагатино-Садовники";"дворовые спортивные площадки"
"12581";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 32/2";"14986,8376000002";"11933,9192999993";;;;;;"Муниципалитет";"(499) 725-25-84";"mos-saburovo.ru";;"ЮАО";"Москворечье-Сабурово";"дворовые спортивные площадки"
"12582";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 5, корпус 1";"8262,26350000035";"475,383999999613";"9797";;;;;"Муниципалитет";"(499) 612-98-13";"n-sadovniki.ru";;"ЮАО";"Нагатино-Садовники";"дворовые спортивные площадки"
"12583";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 51/5";"14986,8376000002";"11933,9192999993";;;;;;"Муниципалитет";"(499) 725-25-84";"mos-saburovo.ru";;"ЮАО";"Москворечье-Сабурово";"дворовые спортивные площадки"
"12584";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 53/1";"14986,8376000002";"11933,9192999993";;;;;;"Муниципалитет";"(499) 725-25-84";"mos-saburovo.ru";;"ЮАО";"Москворечье-Сабурово";"дворовые спортивные площадки"
"12585";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 53/3";"14986,8376000002";"11933,9192999993";;;;;;"Муниципалитет";"(499) 725-25-84";"mos-saburovo.ru";;"ЮАО";"Москворечье-Сабурово";"дворовые спортивные площадки"
"12586";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 57/2";"14986,8376000002";"11933,9192999993";;;;;;"Муниципалитет";"(499) 725-25-84";"mos-saburovo.ru";;"ЮАО";"Москворечье-Сабурово";"дворовые спортивные площадки"
"12587";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 8, корпус 4";"8031,01300000027";"-29,7641000002623";"9807";;;;;"Муниципалитет";"(499) 612-98-13";"n-sadovniki.ru";;"ЮАО";"Нагатино-Садовники";"дворовые спортивные площадки"
"12588";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 80, корпус 2";"13093,7895";"-4615,26640000008";"9883";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"12589";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 86, корпус 2";"13317,0404000003";"-5120,88289999962";"9887";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"12590";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 94, корпус 3";"13396,6056000004";"-5720,7798999995";"9897";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"12591";"Дворовая площадка";"Дворовая площадка";"Каширское шоссе, дом 98, корпус 1";"13557,7407999998";"-5852,31409999914";"9898";;;;;"Муниципалитет";"(495) 343-43-31";"mo-bs.ru";;"ЮАО";"Орехово-Борисово Северное";"дворовые спортивные площадки"
"10591";"ГБОУ ДОДСН СДЮШОР № 92 «Солнцево»";"ГБОУ ДОДСН СДЮШОР № 92 «Солнцево»";"Солнцевский проспект, дом 9";"-6159,70110000018";"-1809,83669999987";"24308";;;;;"Департамент физической культуры и спорта города Москвы";"(495) 439-10-50";;;"ЗАО";"Солнцево";"центры дополнительного образования"
"10592";"ГБОУ ДОДСН ФСО ""Хоккей Москвы"" ДЮСШ ""Серебряный акулы""";"ГБОУ ДОДСН ФСО ""Хоккей Москвы"" ДЮСШ ""Серебряный акулы""";"улица Генерала Глаголева, дом 10, корпус 3";"-2010,58059999999";"12719,7731999997";"3301342";;;;;"Департамент физической культуры и спорта города Москвы";"(499) 199-25-80";"fso-hockeymoscow.ru";"fso.hm@mossport.ru";"СЗАО";"Хорошево-Мневники";"центры дополнительного образования"
"10593";"ГБОУ ДОСН ""СДЮСШОР по теннису ""Олимпиец""";"ГБОУ ДОСН ""СДЮСШОР по теннису ""Олимпиец""";"улица Коштоянца, дом 20";"-1371,47420000006";"880,96440000087";"3102252";;;;;"Департамент физической культуры и спорта города Москвы";;;;"ЗАО";"Тропарёво-Никулино";"центры дополнительного образования"
"10594";"ГБОУ ДОСН ""СДЮСШОР по теннису ""Олимпиец""";"ГБОУ ДОСН ""СДЮСШОР по теннису ""Олимпиец""";"улица Удальцова, дом 54";"-456,981599999592";"2138,24929999933";"3100559";;;;;"Департамент физической культуры и спорта города Москвы";"(495) 431-90-70 (495) 922-41-44";;;"ЗАО";"Проспект Вернадского";"центры дополнительного образования"
