"1_Номер разрешения";"1_Номер ТС";"1_Наименование";"1_Номер бланка разрешения";"1_Марка, модель ТС";"1_ИНН";"1_ОГРН"
"21839";"Р597СВ197";"ЕВГРАФОВ АНТОН ВАДИМОВИЧ";"МСК 023304";"OPEL ASTRA";"772871179689";"307770000215406"
"21845";"К964ХО197";"ООО ГорТранс";"МСК 023309";"RENAULT LOGAN";"7704784964";"1117746477551"
"21853";"Т445ОС197";"ОАО Автокомбинат №1";"МСК023291";"FORD MONDEO";"7730036250";"1037739234037"
"21854";"Т443ОС197";"ОАО Автокомбинат №1";"МСК023292";"FORD MONDEO";"7730036250";"1037739234037"
"21870";"В099ОМ77";"ООО ЮВ ТРАНС";"МСК 028399";"Kia Rio";"7723626730";"1077759723997"
"21871";"У637ХУ197";"ТОРОСЯН ПАРГЕВ МЕЛИКОВИЧ";"МСК023325";"FORD FOCUS";"481001165601";"312481129800029"
"21886";"У340ММ197";"ХЕЧУМОВ АЛЕКСЕЙ АРТЁМОВИЧ";"МСК 023347";"HYUNDAI SOLARIS";"772970314459";"312774629001067"
"21887";"К920МУ32";"ЕРОШЕНКО АНДРЕЙ ГЕННАДЬЕВИЧ";"МСК 023353";"FORD ФОКУС";"320304202842";"312325630300093"
"21893";"Т014ТТ197";"Уханов Сергей Борисович";"МСК023355";"Ford Mondeo";"771505666670";"311774635500208"
"21894";"Н923ХТ197";"Маринов Сергей Анатольевич";"МСК023356";"Audi A6 ABAHT";"772401556307";"312774629701541"
"26887";"К357НМ33";"Фокин Сергей Анатольевич";"МСК 029370";"CHEVROLET KL1T(AVEO)";"622806781659";"308623428300039"
"26890";"А462РР62";"Фокин Сергей Анатольевич";"МСК 029373";"FORD FOCUS";"622806781659";"308623428300039"
"26908";"Е073ОН77";"Довдиенко Дмитрий Александрович";"МСК 029380";"CHEVROLET KLAN J200/CHEVROLETL";"772808062213";"313774601400174"
"26911";"Х349УУ197";"ТИТОВ АЛЕКСЕЙ АНДРЕЕВИЧ";"МСК 029383";"MAZDA 6";"773470981417";"313774605701603"
"26915";"Х113АМ77";"МОСКВИЧЕВ КИРИЛЛ АЛЕКСАНДРОВИЧ";"МСК 029387";"KIA ОПТИМА";"772820825503";"312774615900611"
"26918";"Н325ХО197";"ДЕРЮГИН АЛЕКСАНДР ВЛАДИМИРОВИЧ";"МСК 029396";"CHEVROLET CRUZE KL1J";"772741707955";"312774631800249"
"26924";"Н292АН197";"КАЛРА ДИПАК";"МСК 029393";"PEUGEOT 308";"771989369724";"313774605900310"
"26932";"В844СМ21";"СЛЕПЦОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ";"МСК 029419";"HYUNDAI SOLARIS";"212709617938";"312213004100010"
"26937";"С978ЕВ77";"ХОВАНОВ ДЕНИС ВЛАДИМИРОВИЧ";"МСК 029424";"MAZDA 3";"682902090758";"313682905600059"
"26942";"У314УР190";"САРКИСЯН КАРЕН СЕТРАКОВИЧ";"МСК 029429";"MAZDA 3";"772070139109";"312774630401568"
"26949";"ЕР30377";"ООО Олимпиус";"МСК 029437";"CHEVROLET KLAN J200LACETTI";"7736626047";"5107746037251"
"26955";"Н332НС197";"ХУТОРЕЦКИЙ ЕВГЕНИЙ МИХАЙЛОВИЧ";"МСК 029442";"OPEL ASTRA (A-H/NB)";"771001201548";"312774616600248"
"26956";"К128УС190";"Романов Виталий Игоревич";"МСК 029444";"Renault Laguna";"773423524759";"308770000153204"
"26962";"А275ХР08";"ГОЛУБНИЧЕВА АНАСТАСИЯ СЕРГЕЕВНА";"МСК 029451";"НИССАН АЛЬМЕРА CLASSIC";"081300451737";"313081306300014"
"26963";"Е669УХ190";"Азимжанов Улукбек Азимжанович";"МСК 029452";"Chevrolet Cruze KL 1J";"502140643009";"313574405100018"
"26986";"М834УС190";"ТОВМАСЯН АРТЁМ СЕРГОЕВИЧ";"МСК 029480";"FORD FOCUS";"710520013611";"313715405900088"
"26987";"С200ММ197";"Карашаев Айдамир Асланович";"МСК 26987";"Chevrolet Lacetti Klan (J200)";"010801198687";"313774606400082"
"26996";"А380ХУ177";"Грошев Дмитрий Юрьевич";"МСК 029497";"Peugeot 307";"771601491655";"313774605900179"
"27010";"С517ММ99";"КОРОЛЕВ АЛЕКСАНДР МИХАЙЛОВИЧ";"МСК 029515";"TOYOTA COROLLA";"772000528140";"313774602200640"
"27019";"С189НМ77";"ООО  Гарацин";"МСК 029526";"LADA LARGUS KS015L";"7733728435";"1107746211210"
"27026";"Е906ВС77";"АРУТЮНОВ АНДРОНИК ВЯЧЕСЛАВОВИЧ";"МСК 029534";"HYUNDAI SOLARIS";"261902761425";"313265105600222"
"27033";"М917НО77";"ООО Стандарт Авто";"МСК 029541";"SKODA OCTAVIA";"7717718493";"1127746098842"
"27040";"В374РТ190";"ООО ИК Большой город";"МСК 029549";"Toyota Camry";"7720749854";"1127746357496"
"27047";"К426ХН177";"Нусуев Павел Владимирович";"МСК 029556";"Mitsubishi Lancer 1.5";"772491433402";"313774606400093"
"27054";"Е997УУ77";"Кроитору Игорь Петрович";"МСК 029553";"Renault Logan";"771674142078";"313774606500680"
"27061";"Н879ММ37";"Гумбатов Анар Валех  Оглы";"МСК 029574";"ДЭУ НЕКСИЯ";"621505666227";"310621530500018"
"27068";"А340НТ197";"Якушкин Алексей Константинович";"МСК 029581";"Chevrolet Klan J200/Latsetti";"771507241697";"312774629001391"
"27075";"Н988НК77";"ООО ФАЭТОН";"МСК 029588";"HYUNDAI SONATA 2.0AT";"7723806290";"1117746557807"
"27082";"К571МН77";"ООО ФАЭТОН";"МСК 029595";"HYUNDAI SONATA 2.0AT";"7723806290";"1117746557807"
"27089";"Т745ХУ197";"ООО Департамент коммерческой недвижимости Консалт Эстэйт";"МСК 029602";"CHEVROLET GMT900 TAXOE";"7705960958";"1117746700169"
"27096";"А925УР77";"ООО Стоун Групп";"МСК 029609";"Mitsubishi Lancer 1,6";"7727251419";"1037727028591"
"27103";"О215НВ197";"Екимов Алексей Юрьевич";"МСК 029618";"OPEL OMEGA";"771300431797";"311774620700845"
"27110";"Н130УН197";"ТАТАРКИН ИВАН АЛЕКСАНДРОВИЧ";"МСК 029628";"Hyundai Elantra XD";"774307999601";"307770000088905"
"27117";"Н595РМ197";"ООО ЮВ ТРАНС";"МСК 029635";"VOLKSWAGEN POLO";"7723626730";"1077759723997"
"27124";"Р819НХ77";"ОООСтиль-Моторс";"МСК 029642";"TOYOTA CAMRY";"7727235350";"1037727000893"
"27131";"Р900ВА77";"ООО ТРИНИТИ ТАКСИ";"МСК 029649";"Opel Astra Station Wagon A-H";"7708782171";"1137746111601"
"27138";"С007ВС77";"ООО ТРИНИТИ ТАКСИ";"МСК 029656";"Ford Mondeo";"7708782171";"1137746111601"
"27145";"В363КС77";"Кокорева Ольга Владимировна";"МСК 029670";"NISSAN TIIDA";"774306001348";"310774633000542"
"27152";"Н654УМ102";"БАЙМУХАМЕТОВА ТАТЬЯНА ВЛАДИМИРОВНА";"МСК 029676";"Chevrolet KL1J CRUZE";"026812776601";"312028034205876"
"27159";"Е536ВТ199";"Барцаев Владимир Ильич";"МСК 029681";"CHRYSLER VOYAGER";"772400292806";"313774604900294"
"27166";"Е928НН77";"Горьков Александр Викторович";"МСК 029683";"HYUNDAI ACCENT";"772630379603";"311774625700482"
"27173";"Т329СВ77";"ПШЕНИЦЫН СЕРГЕЙ ВИКТОРОВИЧ";"МСК 029704";"TOYOTA COROLLA";"343517882742";"312774617200989"
"27180";"А490ТТ99";"БУТОР АНАТОЛИЙ НИКОЛАЕВИЧ";"МСК 029708";"FORD FOCUS";"772765084876";"306770000484970"
"27187";"А643ХО77";"ООО Такси Оптима";"МСК 029713";"KIA OPTIMA TF";"7726707184";"1127747076148"
"27194";"А721ХО77";"ООО Такси Оптима";"МСК 029720";"KIA CEE'D JD";"7726707184";"1127747076148"
"27201";"А653ХО77";"ООО Такси Оптима";"МСК 029727";"KIA OPTIMA TF";"7726707184";"1127747076148"
"27202";"А651ХО77";"ООО Такси Оптима";"МСК 029728";"KIA OPTIMA TF";"7726707184";"1127747076148"
"27209";"М146АВ77";"ДЕМИДОВ ЕВГЕНИЙ ВАЛЕНТИНОВИЧ";"МСК 029740";"TOYOTA COROLLA";"771873318706";"311774624900451"
"27216";"О611НР197";"ООО Дафф";"МСК 029748";"Kia Cerato";"7743870575";"1127747167481"
"27223";"С946ВС77";"ООО Бретон";"МСК 029755";"CHEVROLET KLAN J200/CHEVROLETL";"7728725340";"1107746066493"
"27230";"Е668АР77";"ООО Рич";"МСК 029762";"MERCEDES BENZ E220CDI";"7731414666";"1117746811346"
"27237";"В163АР77";"ООО Рич";"МСК 029769";"MERCEDES BENZ C200CDI";"7731414666";"1117746811346"
"27244";"Х674ЕО77";"ООО АвтоЛюкс";"МСК 029776";"RENAULT SR";"7725775600";"1127747174422"
"27251";"Р663ЕХ197";"ООО ПРЕСТИЖ";"МСК 029783";"FORD MONDEO 2.0TURNIER";"7721773257";"1127747081659"
"27258";"В234РМ199";"ООО ПРЕСТИЖ";"МСК 029790";"SKODA OCTAVIA";"7721773257";"1127747081659"
"27265";"С448ХЕ199";"ООО МегаСтилКапитал";"МСК 029802";"KIA YED SID";"5029131728";"1095029009569"
"27272";"Р174ОВ197";"ООО ИНТЕР.АВТО.БИЗНЕС";"МСК 029829";"Mercedes-Benz E200CGI";"7728250111";"1037739105249"
"27279";"Х819ЕЕ77";"АЛТУХОВ МАКСИМ ВИКТОРОВИЧ";"МСК 029815";"CHEVROLET CRUZE KL1J";"772458329274";"308770000227185"
"27286";"М330ОС69";"ЦУБЕРТ АЛЕКСАНДР АНАТОЛЬЕВИЧ";"МСК 029822";"HYUNDAI SOLARIS";"490501483710";"313695207100027"
"27293";"К724НХ77";"Кудряшов Антон Андреевич";"МСК 029832";"Chevrolet Klan (J200/CHEVROLET)";"772403405832";"313774604400771"
"27300";"Х165УР190";"ЗАО НьюМоскоуТакси";"МСК 029846";"HYUNDAI SOLARIS";"7729608826";"5087746056833"
"27307";"В094АН77";"АФАНАСЬЕВ ДЕНИС ИГОРЕВИЧ";"МСК 030042";"NISSAN X-TRAIL";"771614143849";"313774604300961"
"27315";"А794АН77";"ТОНКИХ СЕРГЕЙ ВАЛЕРЬЕВИЧ";"МСК 029861";"HYUNDAI SOLARIS";"773579854706";"313774606300839"
"27322";"А815КВ77";"ООО Десна-Авто";"МСК 029868";"RENAULT LOGAN";"5074112406";"1095074006026"
"27329";"А882КВ77";"ШАБАНОВ КАМИЛЬ АЛИМОВИЧ";"МСК 029875";"CHEVROLET CRUZE KL1J";"360903015212";"312360436200012"
"27336";"Х038ЕО77";"Салия Аркадий Александрович";"МСК 029882";"Kia Spectra";"771465138568";"313774604400912"
"27343";"А594ЕС134";"МЕРКУЛОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ";"МСК 029890";"CHEVROLET KLAN J200/LACETTI";"772151300469";"313774607300733"
"27350";"С173УО150";"ТАТАРКИН ИВАН АЛЕКСАНДРОВИЧ";"МСК 029906";"VOLVO S60";"774307999601";"307770000088905"
"27357";"Р518АК71";"КЕНЖЕЕВ АСЫЛБЕК ШАДИМУРАТОВИЧ";"МСК 029913";"FORD MONDEO";"772481710625";"313715407900116"
"27364";"В381АР77";"ТЕШЕБАЕВ АСАТТИЛЛА";"МСК 029920";"CHEVROLET LACETTI";"772776388805";"313774607000281"
"27371";"В888ХЕ77";"СОЛОМАТИН КИРИЛЛ ЮРЬЕВИЧ";"МСК 029927";"BMW X5";"773370681875";"313774603800680"
"27378";"Х858УЕ199";"КОСТОВ МИХАИЛ МИХАЙЛОВИЧ";"МСК 029935";"CITROEN BERLINGO";"143321079782";"312312020900025"
"27385";"О473ОН76";"УСОВ ДМИТРИЙ ВЛАДИМИРОВИЧ";"МСК 029942";"БМВ 520D";"330700074206";"304504207600018"
"27392";"Н437УВ26";"РЫБАСОВ ВИТАЛИЙ ИГОРЕВИЧ";"МСК 029950";"HYUNDAI SOLARIS";"262805309649";"312265134700320"
"27399";"М476ЕТ197";"Раупов Шавкат Кабилджанович";"МСК 029957";"Fiat Albea";"504906220310";"313774607400888"
"27407";"С879НТ199";"КОНДРАШЕВ АРТУР ГЕОРГИЕВИЧ";"МСК 029965";"FORD FOCUS";"772337427189";"312774633200999"
"27414";"У738УР190";"ООО Стоун Групп";"МСК 029972";"Daewoo Nexia";"7727251419";"1037727028591"
"27421";"У405ХМ26";"ООО СтатТрейдГруп";"МСК 029979";"Hyundai Solaris";"7743743640";"1097746295415"
"27428";"А722КО77";"ООО  Гарацин";"МСК 029986";"RENAULT LOGAN SR";"7733728435";"1107746211210"
"27435";"В282УВ77";"ООО Мульти- Мотор";"МСК 029993";"LADA LARGUS KS0Y5L";"7731654957";"1107746649240"
"27442";"Т057ММ77";"ОООСтиль-Моторс";"МСК 030000";"Toyota Camry";"7727235350";"1037727000893"
"27449";"Х636ХН197";"ООО Даурия";"МСК 030007";"HYUNDAI ACCENT";"7718590133";"1067746705883"
"27456";"В652ХР77";"ООО Реал";"МСК 030014";"Ford Focus";"7726699254";"1127746471104"
"27463";"Е824ВС197";"ООО ТК Велес";"МСК 030021";"HYUNDAI SONATA";"7719838002";"1137746173377"
"27470";"Т034ЕО77";"Круба Дмитрий Юльевич";"МСК 030028";"VOLKSWAGEN CADDY";"772511135502";"310774614601241"
"27477";"У612АТ197";"ДИКИЙ НИКОЛАЙ НИКОЛАЕВИЧ";"МСК 030035";"NISSAN ALMERA KLASSIK";"773470748001";"313774606601009"
"27484";"Х183УР190";"ЗАО НьюМоскоуТакси";"МСК 030047";"HYUNDAI SOLARIS";"7729608826";"5087746056833"
"27491";"У684ЕО197";"ООО Зеленоградское такси";"МСК 030055";"RENAULT SR";"7735106398";"1027700586484"
"27498";"С006НХ77";"ИБРАГИМОВ НАТИК АЙДЫН ОГЛЫ";"МСК 030064";"RENAULT FLUENCE";"690902670328";"313691001700019"
"27504";"С354КО77";"Сошников Евгений Владимирович";"МСК 030069";"Chevrolet Lacetti J200";"772372642206";"312774631900881"
"27505";"С353КО77";"Сошников Евгений Владимирович";"МСК 030070";"Chevrolet KLAN J200/CHEVROLETL";"772372642206";"312774631900881"
"27510";"С859ТН197";"ООО  Такси Тревел";"МСК 030074";"HYUNDAI SOLARIS";"7715815710";"1107746487056"
"27511";"Н352ТС77";"АХМЕДОВ ЖАХОНГИР УСМАНОВИЧ";"МСК 030076";"DAEWOO NEXIA";"532008582660";"312667630300048"
"27516";"С943ЕЕ77";"ООО Роял Авто";"МСК 030081";"Renault Logan";"7724795700";"1117746512971"
"27517";"С954ЕЕ77";"ООО Роял Авто";"МСК 030082";"Renault Fluence";"7724795700";"1117746512971"
"27522";"С838ЕЕ77";"ООО Роял Авто";"МСК 030087";"Renault Logan";"7724795700";"1117746512971"
"27523";"С942ЕЕ77";"ООО Роял Авто";"МСК 030088";"Renault Logan";"7724795700";"1117746512971"
"27528";"Р972РЕ197";"ООО СИРИУС";"МСК 030095";"Hyundai Tucson 2.7 glsat";"772401001";"1117746743113"
"27001";"Р602НХ77";"Саенко Артем Анатольевич";"МСК 029502";"CHEVOLET KLAN J200/LACETTI";"321402450740";"308502931800020"
"27003";"К108НС77";"МИХАЙЛОВ СЕРГЕЙ НИКОЛАЕВИЧ";"МСК 029504";"CHEVROLET ORLANDO";"772765072045";"306770000233450"
"27529";"М664ЕХ197";"ООО К вам такси";"МСК 030096";"NISSAN ALMERA CLASSIC";"7733818470";"1127747040190"
"27534";"Е361МО77";"ООО Фантом";"МСК 030106";"FORD FOCUS";"7719726193";"1097746364210"
"27535";"Е362МО77";"ООО Фантом";"МСК 030107";"FORD FOCUS";"7719726193";"1097746364210"
"27540";"Н831КР77";"ООО Аорс";"МСК 030998";"HYUNDAI SOLARIS";"7723655812";"1087746456093"
"27541";"Н510КА77";"ООО Аорс";"МСК 030113";"HYUNDAI SOLARIS";"7723655812";"1087746456093"
"27546";"Е703УТ190";"ООО Инфинити";"МСК 030120";"PEUGEOT 408";"7718907133";"1127747071550"
"27547";"Р358АУ197";"ООО ИК Большой город";"МСК 030121";"Renault SR";"7720749854";"1127746357496"
"27552";"С429ЕЕ77";"Цуканов Сергей Владимирович";"МСК 030131";"Renault Logan";"772665037470";"306770000006570"
"27553";"У776УХ190";"МУСТАФАЕВ ТУРАЛ ИСМЕТ ОГЛЫ";"МСК 030134";"HYUNDAI SOLARIS";"621302590607";"309621504000023"
"27558";"К687ТС197";"Колтуненко Александр Юрьевич";"МСК 030147";"OPEL ZAFIRA";"563101899448";"312565820200151"
"27559";"У652МХ77";"Пинежанинов Андрей Геннадьевич";"МСК 030148";"Citroen Berlingo";"620601434467";"311621423100011"
"27564";"К199РМ77";"ЖЕЛЕГОТОВ АЛИМБЕК САЛИМОВИЧ";"МСК 030153";"HYUNDAI ACCENT";"771565307940";"313774607900694"
"27565";"Е955РА161";"Тахтамышев Андрей Евгеньевич";"МСК 030154";"КИА РИО";"616402288858";"304616403600038"
"27570";"У674ХА197";"ООО ТК Велес";"МСК 030159";"NISSAN ALMERA CLASSIC";"7719838002";"1137746173377"
"27571";"А819КО77";"ООО Ларсон моторс групп";"МСК 030160";"Skoda Octavia";"7722608714";"5077746649679"
"27576";"Х307ОХ69";"ООО СтатТрейдГруп";"МСК 030171";"Volkswagen Polo";"7743743640";"1097746295415"
"27577";"М149УТ190";"ООО СтатТрейдГруп";"МСК 030172";"Chevrolet Cruze";"7743743640";"1097746295415"
"27582";"А739ХС77";"ООО ПРЕСТИЖ";"МСК 030177";"TOYOTA CAMRY";"7721773257";"1127747081659"
"27583";"О452ХУ190";"ООО ПРЕСТИЖ";"МСК 030178";"HYUNDAI SOLARIS";"7721773257";"1127747081659"
"27588";"Р838ВН150";"ООО ПРЕСТИЖ";"МСК 030183";"BMW 320IA (AV18)";"7721773257";"1127747081659"
"27589";"У153УХ190";"ООО ПРЕСТИЖ";"МСК 030184";"FORD FOCUS";"7721773257";"1127747081659"
"27594";"Р530ТР77";"НОСКОВ ОЛЕГ БОРИСОВИЧ";"МСК 030192";"KIA CEE'D ED";"771986590847";"313774607100403"
"27595";"К742УО197";"Бугаев Назар Курамбаевич";"МСК 030213";"Hyundai solaris";"771597340731";"313774608500049"
"27600";"Е918МУ197";"Тараканов Иван Евгеньевич";"МСК 030215";"Hyundai Tucson";"773475375829";"312774636400222"
"27605";"К644ММ197";"Мизирин Владимир Николаевич";"МСК 030198";"Volkswagen Passat";"772271554867";"313774602200725"
"27611";"М809КА77";"МОРОЗОВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ";"МСК 030202";"HYUNDAI SOLARIS";"500103134602";"311500125600040"
"27617";"Т081ММ77";"ООО Растабан";"МСК 030207";"Mercedes-Benz E200";"7714593493";"1057746411029"
"27623";"В273ЕХ60";"ООО Новый Город";"МСК 030223";"Peugeot 206";"7733811789";"1127746619560"
"27629";"Е149УХ77";"ООО Домашний уют";"МСК 030232";"KIA RIO";"7708734361";"1117746128653"
"27630";"А699ХО77";"ООО Домашний уют";"МСК 030233";"KIA RIO";"7708734361";"1117746128653"
"27632";"А743ХО77";"ООО Домашний уют";"МСК 030235";"KIA RIO";"7708734361";"1117746128653"
"27638";"Е616КТ77";"ГУРУЛЕВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ";"МСК 030246";"OPEL ZAFIRA";"772331191804";"311774608000050"
"27644";"А379КВ77";"ТИМОНЬКИН ВАЛЕРИЙ ЮРЬЕВИЧ";"МСК 030251";"TOYOTA CAMRY";"772639753710";"313774608101176"
"27650";"В381УР177";"Атоян Ламара Патвакановна";"МСК 030260";"AUDI A6";"772970201543";"312774610001437"
